Complex,logFC,AveExpr,t,P.Value,adj.P.Val,B,Lineage
NURF,0.006530532315334019,0.430541240740741,0.14392021256594897,0.8855906262978408,0.95400201199112,-5.653092973944637,Synovial Sarcoma
NoRC,-0.11647029211916919,0.2806835276856367,-1.6048051221415436,0.10883234676724723,0.40233875405648795,-4.52738099269973,Synovial Sarcoma
NuA4/TIP60,0.011091729262014583,0.7442379977416442,0.29208285576629206,0.7702799954810289,0.95400201199112,-5.624590435834755,Synovial Sarcoma
NuRD (Mi-2/NuRD),4.827586995196029e-4,0.23344356913279152,0.020827678011449434,0.9833870082839469,0.9833870082839469,-5.662040979008129,Synovial Sarcoma
PBAF,-0.1251525213814701,0.3440632730803972,-2.294854648368549,0.021934695182879948,0.23579797321595944,-3.3448663586070526,Synovial Sarcoma
PCAF complex,0.051698764655348735,0.4083963325654916,1.0657920838723578,0.28675852645213423,0.5932935769955578,-5.161314839115033,Synovial Sarcoma
PR-DUB,-0.009724150058197958,0.19108004058717235,-0.20256634886913988,0.8395125769570682,0.95400201199112,-5.6441271292621105,Synovial Sarcoma
PRC1 (canonical and variant PCGF complexes),0.03855337498089472,0.0774263117434509,2.560577528432138,0.010586381952029995,0.2276072119686449,-2.7790754936493207,Synovial Sarcoma
PRC2,-0.022001431181550443,0.2068612206504066,-0.7036491882342598,0.4818046139889016,0.7968307077508757,-5.44381902669449,Synovial Sarcoma
Piccolo NuA4,-0.07307516175137754,0.7310030581752486,-1.0592003893403292,0.2897480259745748,0.5932935769955578,-5.167488187181652,Synovial Sarcoma
RSF,-0.11190616590518597,0.25863721200632345,-1.6186733315525246,0.10581282884436567,0.40233875405648795,-4.507709173868275,Synovial Sarcoma
SAGA,0.02365780643798006,0.3105263303613374,0.44478360608453754,0.6565662684327913,0.95400201199112,-5.574948915597228,Synovial Sarcoma
SET1C/COMPASS,-0.04259197481766638,0.589783839656728,-0.7897987588634526,0.429820623009473,0.7700952828919725,-5.387081741533769,Synovial Sarcoma
SETDB1-ATF7IP/KAP1,-0.08537394430648075,0.2953410291228548,-1.0962264159297797,0.27322683317313395,0.5932935769955578,-5.132316618754153,Synovial Sarcoma
SRCAP,-0.1187714974848596,0.8039866308943082,-2.8693434170029537,0.004194301655339936,0.18035497117961724,-2.0449861679894332,Synovial Sarcoma
STAGA/TFTC,0.05280848126432916,0.252413731020777,1.6707473351399775,0.09506452281727219,0.40233875405648795,-4.432340377364131,Synovial Sarcoma
SUV39H1/2-HP1,-0.02640243667800691,0.10173277260252934,-1.0877002390701516,0.276972815740857,0.5932935769955578,-5.140522624713307,Synovial Sarcoma
WICH / B-WICH,-0.11058320959938216,0.3771652369105695,-1.2345570868231954,0.21726695414830147,0.5932935769955578,-4.990253807068061,Synovial Sarcoma
mSin3A/HDAC,0.01871289170884044,0.30224111428184264,0.6468949359710817,0.5178389178553979,0.8247064247326708,-5.477623867020973,Synovial Sarcoma
ncBAF (non-canonical BAF / bBAF),-0.04347703360801265,0.35936621971996374,-0.9616280321803375,0.3364541545262768,0.6576149383922684,-5.254398339532831,Synovial Sarcoma
Lineage,NA,NA,NA,NA,NA,NA,T-Lymphoblastic Leukemia/Lymphoma
ACF,0.0293901341817289,0.2940597214083108,0.42662215179281776,0.6697405417948682,0.7999678693660925,-6.229200280727437,T-Lymphoblastic Leukemia/Lymphoma
ATAC,-0.1345563599985508,0.2862401943992777,-2.5901205882466214,0.009724866192324315,0.13938974875664853,-3.07753415398814,T-Lymphoblastic Leukemia/Lymphoma
BAF (canonical/cBAF),0.08876687851619994,0.28103164933152663,2.7276491031608407,0.006483311054119355,0.13938974875664853,-2.7256070056691915,T-Lymphoblastic Leukemia/Lymphoma
BCOR complex,0.028434422557978394,0.07688398925835595,1.2193495406651929,0.22298072357083443,0.5756169103121148,-5.597539755928191,T-Lymphoblastic Leukemia/Lymphoma
BRCA1-A,-0.1695633601414136,0.23973389480036114,-3.8273677963334283,1.3704129011711497e-4,0.005892775475035944,0.7300674945122818,T-Lymphoblastic Leukemia/Lymphoma
CAF-1,0.01626593662203322,0.9690249844625101,0.7991982724658274,0.42435311788011054,0.7999678693660925,-6.008014545452389,T-Lymphoblastic Leukemia/Lymphoma
CHRAC,0.07319525647848324,0.26206692106594376,1.3201174043423278,0.18707869100013505,0.5756169103121148,-5.4737527313701735,T-Lymphoblastic Leukemia/Lymphoma
DAXX-ATRX,-0.1467646326678544,0.25018074947967495,-1.7647215510529541,0.07789637054794643,0.41869299169521207,-4.810810616172486,T-Lymphoblastic Leukemia/Lymphoma
DNMT1-UHRF1,0.0707705066478196,0.7253934436802176,0.7776647562248576,0.4369389085892851,0.7999678693660925,-6.024455779785528,T-Lymphoblastic Leukemia/Lymphoma
Elongator,-0.09350804315672091,0.7476231388617897,-1.2698343051975678,0.20442026838924118,0.5756169103121148,-5.5367465241302405,T-Lymphoblastic Leukemia/Lymphoma
FACT,0.005307161468409149,0.9846571827461597,0.3921943421281969,0.6949928595369353,0.8076944043267086,-6.242855965437494,T-Lymphoblastic Leukemia/Lymphoma
G9a/GLP,-0.05103054061776474,0.1813339326617885,-0.779851184878971,0.43565126462453496,0.7999678693660925,-6.0228068548626315,T-Lymphoblastic Leukemia/Lymphoma
HAT1 complex,-0.006352091732878068,0.5070069141011739,-0.19494418674684005,0.8454737137558376,0.9088842422875254,-6.298961421388508,T-Lymphoblastic Leukemia/Lymphoma
HBO1,0.014921581358401511,0.1272006936982836,0.49910935584886623,0.617805116066511,0.7999678693660925,-6.196695806674306,T-Lymphoblastic Leukemia/Lymphoma
HIRA,-0.035892930112131675,0.42351438993766954,-0.6063693227631284,0.5443983992932497,0.7999678693660925,-6.139264817128443,T-Lymphoblastic Leukemia/Lymphoma
INO80,-0.060608525630093155,0.6562516235772355,-1.2747941336937396,0.2026593946713616,0.5756169103121148,-5.530641326473221,T-Lymphoblastic Leukemia/Lymphoma
LSD1-CoREST,0.007587538559650418,0.15410883043179746,0.1977550516449615,0.8432743478851985,0.9088842422875254,-6.298426642969232,T-Lymphoblastic Leukemia/Lymphoma
MLL1/MLL2 (KMT2A/KMT2B),-0.059361163486129825,0.4921214235772354,-1.207337606962045,0.2275694761699059,0.5756169103121148,-5.611642243278604,T-Lymphoblastic Leukemia/Lymphoma
MLL3/MLL4 (KMT2C/KMT2D),0.023217856343313192,0.3775775624299912,0.5338188177287416,0.5935779800213818,0.7999678693660925,-6.179330037797267,T-Lymphoblastic Leukemia/Lymphoma
MOZ/MORF,-0.016408583705382396,0.1292105213351399,-0.4635991591970014,0.6430294114245008,0.7999678693660925,-6.213254945923243,T-Lymphoblastic Leukemia/Lymphoma
MSL,-0.040295607712150926,0.3698017822041551,-1.1362945474497481,0.2560881875300432,0.6117662257662143,-5.692202780213346,T-Lymphoblastic Leukemia/Lymphoma
Menin-MLL,-0.0661931105370249,0.532817426829269,-1.2358160658424975,0.21679869652842892,0.5756169103121148,-5.577981096931684,T-Lymphoblastic Leukemia/Lymphoma
NSL,-0.05140512484330879,0.690279032429991,-2.0908265737080978,0.036779475606532476,0.31630349021617926,-4.2038457171387495,T-Lymphoblastic Leukemia/Lymphoma
NURF,-0.015190769538324371,0.430541240740741,-0.3663526144873684,0.7141745367076846,0.8081448704850115,-6.252351740350497,T-Lymphoblastic Leukemia/Lymphoma
NoRC,0.0396131010808309,0.2806835276856367,0.5972996916134038,0.5504339236618794,0.7999678693660925,-6.144552096084111,T-Lymphoblastic Leukemia/Lymphoma
NuA4/TIP60,-0.054243388786765635,0.7442379977416442,-1.5631473935469051,0.1183141433502027,0.5087508164058716,-5.134944099201649,T-Lymphoblastic Leukemia/Lymphoma
NuRD (Mi-2/NuRD),4.1205357756848973e-4,0.23344356913279152,0.01945408220751263,0.9844825001893195,0.9844825001893195,-6.317190019792406,T-Lymphoblastic Leukemia/Lymphoma
PBAF,0.07793246305755447,0.3440632730803972,1.563796704066129,0.11816156939333951,0.5087508164058716,-5.133962762775858,T-Lymphoblastic Leukemia/Lymphoma
PCAF complex,-0.08374620729587057,0.4083963325654916,-1.8893124373628623,0.059120673762109825,0.36316985311010325,-4.590950670810462,T-Lymphoblastic Leukemia/Lymphoma
PR-DUB,-0.027565558428929618,0.19108004058717235,-0.6283892609828912,0.5298833298721304,0.7999678693660925,-6.126096639512797,T-Lymphoblastic Leukemia/Lymphoma
PRC1 (canonical and variant PCGF complexes),-0.008933651165446716,0.0774263117434509,-0.6493081126943436,0.5162788248918192,0.7999678693660925,-6.113152269569621,T-Lymphoblastic Leukemia/Lymphoma
PRC2,-0.004316237474233322,0.2068612206504066,-0.15106258109990722,0.8799548711408708,0.9228794990014011,-6.30631742260442,T-Lymphoblastic Leukemia/Lymphoma
Piccolo NuA4,-0.02921441833674318,0.7310030581752486,-0.4633955954505434,0.6431752555274746,0.7999678693660925,-6.213346340076788,T-Lymphoblastic Leukemia/Lymphoma
RSF,0.06313421470457027,0.25863721200632345,0.999346945435158,0.317853021484466,0.6833839961916018,-5.833746301138825,T-Lymphoblastic Leukemia/Lymphoma
SAGA,-0.060381454683971075,0.3105263303613374,-1.242293406761381,0.2144010438308147,0.5756169103121148,-5.570215748716251,T-Lymphoblastic Leukemia/Lymphoma
SET1C/COMPASS,-0.051781216281081004,0.589783839656728,-1.0507689438874839,0.2936024275699228,0.6644686518687726,-5.782722376273433,T-Lymphoblastic Leukemia/Lymphoma
SETDB1-ATF7IP/KAP1,0.04153076106425107,0.2953410291228548,0.5835675275615303,0.5596345319361968,0.7999678693660925,-6.152405921793729,T-Lymphoblastic Leukemia/Lymphoma
SRCAP,-0.016527715045834994,0.8039866308943082,-0.436947667683496,0.6622376328939477,0.7999678693660925,-6.224880929991445,T-Lymphoblastic Leukemia/Lymphoma
STAGA/TFTC,-0.05595771234542694,0.252413731020777,-1.9373735316659013,0.052963050074434394,0.36316985311010325,-4.502159084756531,T-Lymphoblastic Leukemia/Lymphoma
SUV39H1/2-HP1,0.016131702863456547,0.10173277260252934,0.7272634126132625,0.4672239618224219,0.7999678693660925,-6.061184690424873,T-Lymphoblastic Leukemia/Lymphoma
WICH / B-WICH,-0.005463527116455224,0.3771652369105695,-0.0667484830346816,0.9467944297199846,0.9693371542371271,-6.315214795545981,T-Lymphoblastic Leukemia/Lymphoma
mSin3A/HDAC,-0.013522098388720413,0.30224111428184264,-0.5115443001481677,0.6090756993085604,0.7999678693660925,-6.190608482035433,T-Lymphoblastic Leukemia/Lymphoma
ncBAF (non-canonical BAF / bBAF),0.10117525517247522,0.35936621971996374,2.448881833663962,0.014489942428702182,0.15576688110854844,-3.4202449037541194,T-Lymphoblastic Leukemia/Lymphoma
Lineage,NA,NA,NA,NA,NA,NA,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
ACF,-0.08605158330607601,0.2940597214083108,-1.249110038362454,0.21189853978175044,0.6049561297602093,-5.380974329629827,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
ATAC,0.08977986365998586,0.2862401943992777,1.7282027640923738,0.0842409304687509,0.6049561297602093,-4.702120050890091,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
BAF (canonical/cBAF),-0.04156963002038547,0.28103164933152663,-1.2773611727615182,0.20175233278798577,0.6049561297602093,-5.3469828246848845,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
BCOR complex,-0.03842962712494845,0.07688398925835595,-1.6479725616792016,0.09965237691910774,0.6049561297602093,-4.830959697545989,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
BRCA1-A,0.0525363682976108,0.23973389480036114,1.1858458336216815,0.23594695357075926,0.6049561297602093,-5.454344151767182,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
CAF-1,0.00919173662203332,0.9690249844625101,0.4516198605704187,0.6516345364464753,0.8008062008643266,-6.0273496072608035,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
CHRAC,-0.04452977888737039,0.26206692106594376,-0.8031194772575696,0.42208438010209204,0.7562345143495816,-5.817070022971903,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
DAXX-ATRX,0.27967232899068234,0.25018074947967495,3.3628250705330123,7.988605693207482e-4,0.034351004480792174,-0.7603506946112528,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
DNMT1-UHRF1,-0.029133245279009734,0.7253934436802176,-0.32013191880459857,0.7489309503155697,0.8301494050992292,-6.075744279388702,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
Elongator,0.09149785074571792,0.7476231388617897,1.2425359980427364,0.214311619702455,0.6049561297602093,-5.388775464064004,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
FACT,0.007531180980604235,0.9846571827461597,0.5565473347133438,0.5779533146629463,0.8008062008643266,-5.976905347593943,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
G9a/GLP,0.03299520183101576,0.1813339326617885,0.5042342670044307,0.6142007708217077,0.8008062008643266,-6.003366884841397,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
HAT1 complex,0.020142829730536604,0.5070069141011739,0.6181786607827167,0.5365893572265852,0.7956324951980401,-5.9423838023065585,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
HBO1,-0.021090947983061895,0.1272006936982836,-0.7054674172413351,0.48067320737535413,0.7956324951980401,-5.88729767850806,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
HIRA,-0.01403731823408283,0.42351438993766954,-0.23714417085537307,0.8125904272588379,0.8522289846860983,-6.0978014591639225,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
INO80,0.055737586565028696,0.6562516235772355,1.172342465695389,0.24132103012641412,0.6049561297602093,-5.469512155189721,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
LSD1-CoREST,0.06805479924257726,0.15410883043179746,1.7737215083785243,0.0763941341587407,0.6049561297602093,-4.626315948836042,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
MLL1/MLL2 (KMT2A/KMT2B),0.0029378462699677366,0.4921214235772354,0.059752405055773436,0.9523640119608356,0.9750393455789507,-6.122921786516197,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
MLL3/MLL4 (KMT2C/KMT2D),-0.052491567315223364,0.3775775624299912,-1.206872244819075,0.22774859584360208,0.6049561297602093,-5.430380828025103,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
MOZ/MORF,-0.016255213193187276,0.1292105213351399,-0.4592659125392811,0.6461366735618279,0.8008062008643266,-6.024028268659036,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
MSL,0.05137471911711744,0.3698017822041551,1.4487140540615218,0.1477109493219203,0.6049561297602093,-5.12458257879305,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
Menin-MLL,0.015507884584926357,0.532817426829269,0.2895300245266973,0.7722320047434691,0.8301494050992292,-6.084642376017967,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
NSL,0.011097243449374239,0.690279032429991,0.4513637807433502,0.6518190007035216,0.8008062008643266,-6.027459879902873,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
NURF,0.0565726192421635,0.430541240740741,1.3643500360845542,0.1727448491760546,0.6049561297602093,-5.237560621025931,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
NoRC,-0.07093924343136426,0.2806835276856367,-1.0696458259700905,0.28502045179695995,0.6127939713634639,-5.579198644638421,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
NuA4/TIP60,-0.010106510737985186,0.7442379977416442,-0.29124223746488637,0.7709226071534365,0.8301494050992292,-6.084168109395428,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
NuRD (Mi-2/NuRD),-0.011963717641943733,0.23344356913279152,-0.5648370968825213,0.572303164934901,0.8008062008643266,-5.972472711485826,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
PBAF,-0.047059060600982194,0.3440632730803972,-0.9442894652247306,0.34523532335148177,0.6747781320051689,-5.6994965596242615,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
PCAF complex,0.06619900172851967,0.4083963325654916,1.4934478986592257,0.1356153498090087,0.6049561297602093,-5.0619382969462325,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
PR-DUB,-0.09401800179478326,0.19108004058717235,-2.143250709730174,0.03231837717825544,0.463230072888328,-3.9385288605981903,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
PRC1 (canonical and variant PCGF complexes),-0.008577976043495486,0.0774263117434509,-0.6234572329264257,0.5331171928890315,0.7956324951980401,-5.939258837365064,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
PRC2,0.009032422769669174,0.2068612206504066,0.31612280494695494,0.7519710553420977,0.8301494050992292,-6.076960855107011,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
Piccolo NuA4,0.07214063044374464,0.7310030581752486,1.1442860171072424,0.25276143838253007,0.6049561297602093,-5.500473335915552,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
RSF,-0.07011636890518597,0.25863721200632345,-1.1098669622848718,0.26730619687079016,0.6049561297602093,-5.537434110875395,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
SAGA,0.05023491507212652,0.3105263303613374,1.033537600409736,0.30158636468434213,0.6175339848298433,-5.6153822608450294,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
SET1C/COMPASS,0.03057284469452881,0.589783839656728,0.6203986317533338,0.5351277339726761,0.7956324951980401,-5.9410727655919615,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
